Year,Month,Day,UWnd
1959,10,25,21.384296
1959,10,26,14.962688
1959,10,27,15.615629
1959,10,28,19.572115
1959,10,29,19.448778
1959,10,30,20.754597
1959,10,31,24.705311
1959,11,1,25.62578
1959,11,2,25.289587
1959,11,3,24.247126
1959,11,4,22.156298
1959,11,5,23.906811
1959,11,6,26.703272
1959,11,7,26.097281
1959,11,8,25.490528
1959,11,9,28.042751
1959,11,10,29.475828
1959,11,11,29.446779
1959,11,12,26.46217
1959,11,13,24.869625
1959,11,14,25.850794
1959,11,15,24.631826
1959,11,16,25.552263
1959,11,17,23.720034
1959,11,18,21.488279
1959,11,19,21.107666
1959,11,20,21.571468
1959,11,21,22.293295
1959,11,22,22.932173
1959,11,23,24.759281
1959,11,24,25.466221
1959,11,25,24.971994
1959,11,26,19.417414
1959,11,27,20.097837
1959,11,28,24.330824
1959,11,29,26.160828
1959,11,30,28.056564
1959,12,1,27.216946
1959,12,2,29.289686
1959,12,3,31.202356
1959,12,4,31.038824
1959,12,5,29.885157
1959,12,6,28.620501
1959,12,7,27.069515
1959,12,8,24.425453
1959,12,9,22.925272
1959,12,10,23.658222
1959,12,11,23.802429
1959,12,12,23.25812
1959,12,13,23.714737
1959,12,14,25.642834
1959,12,15,27.988932
1959,12,16,28.773254
1959,12,17,27.981367
1959,12,18,25.968948
1959,12,19,25.14805
1959,12,20,23.265327
1959,12,21,21.44706
1959,12,22,20.164988
1959,12,23,20.442547
1959,12,24,20.292313
1959,12,25,20.449596
1959,12,26,20.537359
1959,12,27,19.845087
1959,12,28,19.96946
1959,12,29,20.837791
1959,12,30,21.788969
1959,12,31,20.42621
1960,1,1,20.178003
1960,1,2,21.859512
1960,1,3,23.387154
1960,1,4,24.950352
1960,1,5,24.098761
1960,1,6,25.363825
1960,1,7,23.514757
1960,1,8,20.520195
1960,1,9,20.387136
1960,1,10,19.347795
1960,1,11,14.463448
1960,1,12,15.68286
1960,1,13,17.350836
1960,1,14,12.656116
1960,1,15,7.812644
1960,1,16,5.9243541
1960,1,17,6.3056259
1960,1,18,8.4555168
1960,1,19,8.0926952
1960,1,20,7.8577242
1960,1,21,7.3063383
1960,1,22,9.7647781
1960,1,23,14.520079
1960,1,24,18.444809
1960,1,25,20.248928
1960,1,26,21.221663
1960,1,27,23.360039
1960,1,28,23.248941
1960,1,29,21.101641
1960,1,30,21.516691
1960,1,31,18.071762
1960,2,1,16.294386
1960,2,2,15.549427
1960,2,3,16.445055
1960,2,4,20.16687
1960,2,5,20.66939
1960,2,6,17.081299
1960,2,7,15.691934
1960,2,8,12.633603
1960,2,9,9.064085
1960,2,10,8.1457834
1960,2,11,11.779547
1960,2,12,10.553225
1960,2,13,10.671902
1960,2,14,13.932944
1960,2,15,15.713884
1960,2,16,11.730606
1960,2,17,9.7177458
1960,2,18,12.088204
1960,2,19,13.213088
1960,2,20,14.328506
1960,2,21,13.86124
1960,2,22,11.37811
1960,2,23,10.243846
1960,2,24,11.365641
1960,2,25,11.440709
1960,2,26,13.185535
1960,2,27,14.377253
1960,2,28,12.76827
1960,2,29,12.115876
1960,3,1,14.86513
1960,3,2,16.950706
1960,3,3,19.532112
1960,3,4,16.048464
1960,3,5,16.478741
1960,3,6,18.852049
1960,3,7,19.973545
1960,3,8,19.103825
1960,3,9,17.157036
1960,3,10,15.626698
1960,3,11,15.037895
1960,3,12,14.805315
1960,3,13,17.257826
1960,3,14,17.816031
1960,3,15,18.581043
1960,3,16,16.988773
1960,3,17,17.382244
1960,3,18,19.215399
1960,3,19,19.155079
1960,3,20,17.340006
1960,3,21,15.913469
1960,3,22,19.133608
1960,3,23,21.20286
1960,3,24,21.357134
1960,3,25,19.885038
1960,3,26,20.356667
1960,3,27,19.50728
1960,3,28,21.574085
1960,3,29,20.905993
1960,3,30,20.39677
1960,3,31,20.632582
1960,4,1,20.767616
1960,4,2,20.520596
1960,4,3,21.14929
1960,4,4,21.686972
1960,4,5,23.686348
1960,4,6,24.597851
1960,4,7,22.207893
1960,4,8,20.486664
1960,4,9,22.341225
1960,4,10,23.642406
1960,4,11,26.258236
1960,4,12,28.203218
