Year,Month,Day,UWnd
1950,2,6,27.418205
1950,2,7,25.688845
1950,2,8,26.382147
1950,2,9,26.024952
1950,2,10,24.514336
1950,2,11,23.080709
1950,2,12,22.543907
1950,2,13,22.220688
1950,2,14,22.436516
1950,2,15,20.596531
1950,2,16,19.867214
1950,2,17,22.035025
1950,2,18,23.613346
1950,2,19,23.45923
1950,2,20,22.868111
1950,2,21,21.217613
1950,2,22,18.85705
1950,2,23,20.302536
1950,2,24,21.943604
1950,2,25,20.605709
1950,2,26,20.266623
1950,2,27,22.425751
1950,2,28,23.583784
1950,3,1,23.41493
1950,3,2,23.395189
1950,3,3,23.787556
1950,3,4,22.164095
1950,3,5,21.355511
1950,3,6,19.019497
1950,3,7,16.497822
1950,3,8,15.190185
1950,3,9,13.137855
1950,3,10,9.9668722
1950,3,11,11.340584
1950,3,12,14.843459
1950,3,13,16.870293
1950,3,14,15.964145
1950,3,15,16.159231
1950,3,16,16.917568
1950,3,17,18.352833
1950,3,18,19.535175
1950,3,19,18.983288
1950,3,20,17.590382
1950,3,21,18.489637
1950,3,22,19.04351
1950,3,23,19.1441
1950,3,24,18.189045
1950,3,25,16.310472
1950,3,26,15.838548
1950,3,27,15.048619
1950,3,28,14.624859
1950,3,29,14.298915
1950,3,30,17.244745
1950,3,31,19.627533
1950,4,1,20.508087
1950,4,2,21.379766
1950,4,3,22.489986
1950,4,4,23.958487
1950,4,5,22.644247
1950,4,6,20.533636
1950,4,7,19.207741
1950,4,8,19.786757
1950,4,9,18.847969
1950,4,10,17.776142
1950,4,11,17.015036
1950,4,12,12.656505
1950,4,13,10.912659
1950,4,14,12.110125
1950,4,15,16.425255
1950,4,16,19.85685
1950,4,17,21.625847
1950,4,18,20.787403
1950,4,19,17.330263
1950,4,20,16.538349
1950,4,21,15.367167
1950,4,22,12.907893
1950,4,23,11.992765
1950,4,24,11.911762
1950,4,25,12.685473
1950,4,26,12.6137
1950,4,27,13.042469
1950,4,28,13.285323
1950,4,29,13.098766
1950,4,30,14.865929
1950,5,1,16.05442
1950,5,2,15.463648
1950,5,3,15.900404
1950,5,4,17.349756
1950,5,5,17.383242
1950,5,6,17.952682
1950,5,7,16.453827
1950,5,8,13.426941
1950,5,9,13.832249
1950,5,10,15.693359
1950,5,11,15.648072
1950,5,12,13.297328
1950,5,13,11.329272
1950,5,14,12.578034
1950,5,15,11.546338
1950,5,16,11.973171
1950,5,17,13.12982
1950,5,18,13.413152
1950,5,19,12.045445
1950,5,20,12.023917
1950,5,21,13.850005
1950,5,22,14.706156
1950,5,23,14.216373
1950,5,24,11.313498
1950,5,25,10.630069
1950,5,26,11.335028
1950,5,27,13.368854
