Year,Month,Day,Tmin,Tmax
1941,1,15,7.1474535,11.259333
1941,1,16,9.3065376,11.549613
1941,1,17,7.5640568,10.529556
1941,1,18,0.54819542,6.7446225
1941,1,19,-4.6159102,2.414646
1941,1,20,-2.4135153,7.2986869
1941,1,21,1.0357147,10.808969
1941,1,22,7.1362299,11.355314
1941,1,23,5.4621204,10.081691
1941,1,24,7.2419912,8.8011224
1941,1,25,2.2918901,7.8904329
1941,1,26,5.3259225,10.179984
1941,1,27,3.7512725,8.579963
1941,1,28,-0.66541511,4.4417088
1941,1,29,-1.8018345,5.8741281
1941,1,30,0.41995463,8.6159966
1941,1,31,2.5572923,9.2687762
1941,2,1,2.8008312,9.9710249
1941,2,2,5.2721758,7.8164406
1941,2,3,0.21357136,6.009237
1941,2,4,-2.7265146,6.851307
1941,2,5,-1.2506741,7.8553242
1941,2,6,3.321654,8.6689102
1941,2,7,-0.097336715,5.4421091
1941,2,8,-3.3874761,1.7981947
1941,2,9,-3.498682,3.3669481
1941,2,10,-3.0380502,8.9998071
1941,2,11,-0.061562563,12.159633
1941,2,12,3.3255335,14.302754
1941,2,13,8.4089987,12.887073
1941,2,14,3.2021324,9.5005977
1941,2,15,-0.049719474,8.1318855
1941,2,16,0.69013526,9.1560461
1941,2,17,4.5914729,8.2694738
1941,2,18,0.052974334,5.9325807
1941,2,19,-1.7883699,3.3228309
1941,2,20,-2.8223895,1.4982114
1941,2,21,-3.2887826,3.1590512
1941,2,22,-3.3933203,3.5410033
1941,2,23,-3.530045,4.1421138
1941,2,24,-0.71525242,5.5280162
1941,2,25,0.56177606,6.7648207
1941,2,26,0.81553571,6.5842978
1941,2,27,0.73933298,5.4376754
1941,2,28,-2.6813003,3.5051913
1941,3,1,-3.6779572,6.0787207
1941,3,2,1.0482933,12.889412
1941,3,3,9.6405849,14.395383
1941,3,4,4.3155874,12.084556
1941,3,5,-1.7412448,6.3518278
1941,3,6,1.7403455,7.850292
1941,3,7,4.3971494,6.9647604
1941,3,8,0.93235632,5.5515477
1941,3,9,-1.6729984,9.7781555
1941,3,10,3.402926,11.32116
1941,3,11,2.0859587,8.8551235
1941,3,12,2.2589805,8.4174142
1941,3,13,2.0024022,6.2049871
1941,3,14,-1.6567321,7.0950232
1941,3,15,1.3378343,7.745026
1941,3,16,5.3635751,10.922005
1941,3,17,-2.7870833,7.7622445
1941,3,18,-5.0621229,3.0709079
1941,3,19,-0.71014287,10.834565
1941,3,20,3.9212734,13.244806
1941,3,21,6.023951,12.938296
1941,3,22,5.186243,12.480705
1941,3,23,6.8905732,14.010396
1941,3,24,6.6693631,13.45358
1941,3,25,2.3730606,10.573535
1941,3,26,2.7953704,12.227198
1941,3,27,4.3084624,11.897517
1941,3,28,3.2942035,10.075676
1941,3,29,0.462679,7.9027086
1941,3,30,1.0756736,12.816632
1941,3,31,7.2532688,14.779813
1941,4,1,7.4679862,16.373732
1941,4,2,7.2792306,15.825386
1941,4,3,10.14037,16.415818
1941,4,4,11.37898,16.826076
1941,4,5,8.5127139,14.01446
1941,4,6,6.6820528,16.446196
1941,4,7,9.0626257,17.049116
1941,4,8,9.7343283,17.917682
1941,4,9,9.698422,17.772309
1941,4,10,8.9361579,19.889881
1941,4,11,9.8992003,21.21879
1941,4,12,11.692951,23.071632
1941,4,13,13.262523,23.666542
1941,4,14,13.743912,21.378061
1941,4,15,13.716252,19.673432
1941,4,16,14.471981,20.595295
1941,4,17,14.952523,20.082995
1941,4,18,15.908799,22.38183
1941,4,19,16.201194,22.889037
1941,4,20,13.505118,20.294569
1941,4,21,10.830077,17.229719
1941,4,22,9.3556523,14.871023
1941,4,23,11.744057,15.789937
1941,4,24,10.664857,16.214432
1941,4,25,9.814711,17.897168
1941,4,26,8.4766884,17.591135
1941,4,27,9.1703936,18.040044
1941,4,28,10.299412,19.276461
1941,4,29,11.660102,21.248461
1941,4,30,12.899992,21.589321
1941,5,1,13.171783,22.319426
1941,5,2,13.496286,23.023877
1941,5,3,13.651972,23.011831
1941,5,4,13.775832,22.542135
1941,5,5,16.247542,22.720149
1941,5,6,16.956273,22.41882
1941,5,7,16.186501,23.228107
1941,5,8,15.631444,24.952089
1941,5,9,14.235596,22.061347
1941,5,10,11.651037,18.261195
1941,5,11,11.454583,18.388533
