Year,Month,Day,MCI
1959,8,27,0.35568342
1959,8,28,0.34632963
1959,8,29,0.30916119
1959,8,30,0.32073385
1959,8,31,0.33725643
1959,9,1,0.36979261
1959,9,2,0.37132767
1959,9,3,0.37197146
1959,9,4,0.3597151
1959,9,5,0.36374974
1959,9,6,0.37172315
1959,9,7,0.38130814
1959,9,8,0.37872529
1959,9,9,0.36623812
1959,9,10,0.42640588
1959,9,11,0.42188224
1959,9,12,0.3909238
1959,9,13,0.41025931
1959,9,14,0.38693595
1959,9,15,0.38294119
1959,9,16,0.39650211
1959,9,17,0.38768014
1959,9,18,0.39358735
1959,9,19,0.39257389
1959,9,20,0.33619452
1959,9,21,0.32597303
1959,9,22,0.33250642
1959,9,23,0.36255577
1959,9,24,0.35833657
1959,9,25,0.35308686
1959,9,26,0.36323532
1959,9,27,0.3734147
1959,9,28,0.39025092
1959,9,29,0.41112623
1959,9,30,0.39691365
1959,10,1,0.40234524
1959,10,2,0.38685516
1959,10,3,0.37050265
1959,10,4,0.36493301
1959,10,5,0.35522792
1959,10,6,0.32947847
1959,10,7,0.31688505
1959,10,8,0.33538222
1959,10,9,0.3386963
1959,10,10,0.31656983
1959,10,11,0.27647132
1959,10,12,0.29262117
1959,10,13,0.3151063
1959,10,14,0.34296218
1959,10,15,0.3494359
1959,10,16,0.35253233
1959,10,17,0.3406952
1959,10,18,0.31571624
1959,10,19,0.2958197
1959,10,20,0.29573709
1959,10,21,0.30061516
1959,10,22,0.32221568
1959,10,23,0.32126307
1959,10,24,0.32234961
1959,10,25,0.33121136
1959,10,26,0.33718261
1959,10,27,0.3314299
1959,10,28,0.35796914
1959,10,29,0.40701595
1959,10,30,0.41907549
1959,10,31,0.39873034
1959,11,1,0.39505771
1959,11,2,0.41206372
1959,11,3,0.39452541
1959,11,4,0.37658766
1959,11,5,0.36486253
1959,11,6,0.34418079
1959,11,7,0.37364435
1959,11,8,0.37209821
1959,11,9,0.37045026
1959,11,10,0.39682055
1959,11,11,0.38429546
1959,11,12,0.36222008
1959,11,13,0.3570936
1959,11,14,0.33765006
1959,11,15,0.32963115
1959,11,16,0.30661267
1959,11,17,0.31239945
1959,11,18,0.31397885
1959,11,19,0.27876747
1959,11,20,0.29867244
1959,11,21,0.30875057
1959,11,22,0.31374875
1959,11,23,0.32204312
1959,11,24,0.34843075
1959,11,25,0.39550528
1959,11,26,0.41313231
1959,11,27,0.40379849
1959,11,28,0.37056074
1959,11,29,0.34974861
1959,11,30,0.35938254
1959,12,1,0.33809501
1959,12,2,0.30288392
1959,12,3,0.30968377
1959,12,4,0.31849647
1959,12,5,0.33366323
1959,12,6,0.32738483
1959,12,7,0.29507637
1959,12,8,0.2967234
1959,12,9,0.29408073
1959,12,10,0.30325669
1959,12,11,0.29530013
1959,12,12,0.33295882
1959,12,13,0.36400676
1959,12,14,0.3649798
1959,12,15,0.36370158
1959,12,16,0.33586106
1959,12,17,0.34384477
1959,12,18,0.34013411
1959,12,19,0.32961869
1959,12,20,0.35093561
1959,12,21,0.37322134
1959,12,22,0.38067114
1959,12,23,0.36661062
1959,12,24,0.34926805
1959,12,25,0.3423059
1959,12,26,0.3493939
1959,12,27,0.31248534
1959,12,28,0.3255071
1959,12,29,0.34854555
1959,12,30,0.34680417
1959,12,31,0.35369247
1960,1,1,0.37326896
1960,1,2,0.37011701
1960,1,3,0.34978175
1960,1,4,0.37334076
1960,1,5,0.39505458
1960,1,6,0.36384988
1960,1,7,0.3394289
1960,1,8,0.3292948
1960,1,9,0.31939596
1960,1,10,0.30187014
1960,1,11,0.30122644
1960,1,12,0.33827099
1960,1,13,0.37425429
1960,1,14,0.37985986
1960,1,15,0.34588215
1960,1,16,0.36068183
1960,1,17,0.36854258
1960,1,18,0.35286376
1960,1,19,0.36050186
1960,1,20,0.36538076
1960,1,21,0.34935415
1960,1,22,0.35610142
1960,1,23,0.36120182
1960,1,24,0.35690728
1960,1,25,0.36095509
1960,1,26,0.33807933
1960,1,27,0.30668759
1960,1,28,0.28371498
1960,1,29,0.31208992
1960,1,30,0.32039762
1960,1,31,0.34535527
1960,2,1,0.36315382
1960,2,2,0.36240274
1960,2,3,0.37804392
1960,2,4,0.36048561
1960,2,5,0.33228946
1960,2,6,0.34320265
1960,2,7,0.3393507
1960,2,8,0.33164734
1960,2,9,0.31651372
1960,2,10,0.32877037
1960,2,11,0.35077494
1960,2,12,0.34590065
1960,2,13,0.32495189
1960,2,14,0.33001441
1960,2,15,0.31929725
1960,2,16,0.33728305
1960,2,17,0.33364916
1960,2,18,0.32894075
1960,2,19,0.34218836
1960,2,20,0.35339341
1960,2,21,0.31698084
1960,2,22,0.33169824
1960,2,23,0.33302647
1960,2,24,0.33479786
1960,2,25,0.35090047
1960,2,26,0.37349421
1960,2,27,0.37811291
1960,2,28,0.38088962
1960,2,29,0.375056
1960,3,1,0.34637207
1960,3,2,0.34177428
1960,3,3,0.34938943
1960,3,4,0.35266146
1960,3,5,0.34516495
1960,3,6,0.33201736
1960,3,7,0.35220858
1960,3,8,0.34297121
1960,3,9,0.32626119
1960,3,10,0.33377993
1960,3,11,0.34495333
1960,3,12,0.3538385
1960,3,13,0.35523582
1960,3,14,0.34964868
1960,3,15,0.35620677
1960,3,16,0.39018205
1960,3,17,0.40828234
1960,3,18,0.43513262
1960,3,19,0.45697242
1960,3,20,0.41980794
1960,3,21,0.39528918
1960,3,22,0.38811481
1960,3,23,0.38349807
1960,3,24,0.39625382
1960,3,25,0.41203597
1960,3,26,0.39889073
1960,3,27,0.35033596
1960,3,28,0.28705168
1960,3,29,0.29475677
1960,3,30,0.28895742
1960,3,31,0.30770519
1960,4,1,0.36312059
1960,4,2,0.38806033
1960,4,3,0.38345921
1960,4,4,0.39502588
1960,4,5,0.39646119
1960,4,6,0.41845158
1960,4,7,0.40569031
1960,4,8,0.38343102
1960,4,9,0.38451344
1960,4,10,0.38455391
1960,4,11,0.38628814
1960,4,12,0.35505512
1960,4,13,0.32559621
1960,4,14,0.3406035
1960,4,15,0.33932197
1960,4,16,0.35644215
1960,4,17,0.36207181
1960,4,18,0.33937764
1960,4,19,0.34495229
1960,4,20,0.35603678
1960,4,21,0.36523136
1960,4,22,0.37390888
1960,4,23,0.3817012
1960,4,24,0.38588256
1960,4,25,0.35364467
1960,4,26,0.33667746
1960,4,27,0.36250907
1960,4,28,0.35273224
1960,4,29,0.3500843
1960,4,30,0.35045442
1960,5,1,0.3576749
1960,5,2,0.34736672
1960,5,3,0.34324545
1960,5,4,0.36716387
1960,5,5,0.3775256
1960,5,6,0.36013544
1960,5,7,0.37048519
1960,5,8,0.38916102
1960,5,9,0.41293538
1960,5,10,0.42740488
1960,5,11,0.4198696
1960,5,12,0.39962617
1960,5,13,0.37571186
1960,5,14,0.35186768
1960,5,15,0.34450829
1960,5,16,0.34623981
1960,5,17,0.36017972
1960,5,18,0.36220396
1960,5,19,0.38030314
1960,5,20,0.38923639
1960,5,21,0.39859149
1960,5,22,0.38454929
1960,5,23,0.3814086
1960,5,24,0.3776719
1960,5,25,0.37818372
1960,5,26,0.36506015
1960,5,27,0.35044181
1960,5,28,0.37012574
1960,5,29,0.35966608
1960,5,30,0.33395174
1960,5,31,0.35398918
1960,6,1,0.39471233
1960,6,2,0.38843128
1960,6,3,0.35880375
1960,6,4,0.36520839
1960,6,5,0.40501359
1960,6,6,0.39004916
1960,6,7,0.34701562
1960,6,8,0.34579605
1960,6,9,0.36289394
1960,6,10,0.35801363
1960,6,11,0.34452552
1960,6,12,0.33679
1960,6,13,0.34275278
1960,6,14,0.33309972
1960,6,15,0.35095179
1960,6,16,0.38783261
1960,6,17,0.40452003
1960,6,18,0.38143903
1960,6,19,0.37097204
1960,6,20,0.37221885
1960,6,21,0.38632536
1960,6,22,0.38757411
1960,6,23,0.38804954
1960,6,24,0.38166016
1960,6,25,0.37034708
1960,6,26,0.37933165
1960,6,27,0.36932829
1960,6,28,0.3468357
1960,6,29,0.34271747
1960,6,30,0.34748912
1960,7,1,0.33122146
1960,7,2,0.32767716
1960,7,3,0.33659536
1960,7,4,0.34497809
1960,7,5,0.35754222
1960,7,6,0.36864251
1960,7,7,0.37498257
1960,7,8,0.37426865
1960,7,9,0.36685514
1960,7,10,0.40155989
1960,7,11,0.40533534
1960,7,12,0.41454941
1960,7,13,0.39285898
1960,7,14,0.33830258
1960,7,15,0.35512471
1960,7,16,0.39769313
1960,7,17,0.44035578
1960,7,18,0.42920774
1960,7,19,0.39558578
1960,7,20,0.37783188
1960,7,21,0.36773196
1960,7,22,0.35161304
1960,7,23,0.34976211
1960,7,24,0.34753591
1960,7,25,0.3984403
1960,7,26,0.41386476
1960,7,27,0.40410027
1960,7,28,0.40615973
1960,7,29,0.436005
1960,7,30,0.43840459
1960,7,31,0.41220051
1960,8,1,0.36678967
1960,8,2,0.33993745
1960,8,3,0.33976957
1960,8,4,0.35763878
1960,8,5,0.37207502
1960,8,6,0.38456824
1960,8,7,0.3760463
1960,8,8,0.38546801
1960,8,9,0.39421365
1960,8,10,0.39227909
1960,8,11,0.38437477
1960,8,12,0.37339804
1960,8,13,0.36696815
1960,8,14,0.37879792
1960,8,15,0.36694208
1960,8,16,0.37895253
1960,8,17,0.36749429
1960,8,18,0.34811437
1960,8,19,0.32863477
1960,8,20,0.36185217
1960,8,21,0.3673445
1960,8,22,0.39047128
1960,8,23,0.42496651
1960,8,24,0.43463963
1960,8,25,0.43847051
1960,8,26,0.44693702
1960,8,27,0.41155478
1960,8,28,0.36665994
1960,8,29,0.33759111
1960,8,30,0.34452045
1960,8,31,0.36567786
1960,9,1,0.38337392
1960,9,2,0.38078156
1960,9,3,0.37839511
1960,9,4,0.38576713
1960,9,5,0.36394948
1960,9,6,0.36636358
1960,9,7,0.38270348
1960,9,8,0.36163169
1960,9,9,0.35733157
1960,9,10,0.38291493
1960,9,11,0.39288989
1960,9,12,0.4007504
1960,9,13,0.40500605
1960,9,14,0.40348482
1960,9,15,0.38651523
1960,9,16,0.38378567
1960,9,17,0.34755141
1960,9,18,0.33465934
1960,9,19,0.31816712
1960,9,20,0.31603214
1960,9,21,0.31767082
1960,9,22,0.32202083
1960,9,23,0.33255216
1960,9,24,0.35308766
1960,9,25,0.37544379
1960,9,26,0.39482152
1960,9,27,0.35970703
1960,9,28,0.36126846
1960,9,29,0.33846056
1960,9,30,0.3068665
1960,10,1,0.30643708
1960,10,2,0.35003263
1960,10,3,0.31968194
1960,10,4,0.33592808
1960,10,5,0.3261987
1960,10,6,0.31191343
1960,10,7,0.30813587
1960,10,8,0.31597573
1960,10,9,0.35365987
1960,10,10,0.35106656
1960,10,11,0.35509366
1960,10,12,0.35642996
1960,10,13,0.3472926
1960,10,14,0.35966107
1960,10,15,0.37772495
1960,10,16,0.36325169
1960,10,17,0.36261678
1960,10,18,0.38789234
1960,10,19,0.38768041
1960,10,20,0.35844919
1960,10,21,0.32941663
1960,10,22,0.31154066
1960,10,23,0.32337016
1960,10,24,0.31524733
1960,10,25,0.32037371
1960,10,26,0.3468115
1960,10,27,0.34388983
1960,10,28,0.31375912
1960,10,29,0.30733496
1960,10,30,0.33115488
1960,10,31,0.32411456
1960,11,1,0.34308857
1960,11,2,0.34726742
1960,11,3,0.35538822
1960,11,4,0.37115237
1960,11,5,0.37082872
1960,11,6,0.38313028
1960,11,7,0.39735645
1960,11,8,0.35640112
1960,11,9,0.30792078
1960,11,10,0.27685413
1960,11,11,0.25773105
1960,11,12,0.28959513
1960,11,13,0.29387432
1960,11,14,0.27663803
1960,11,15,0.26096794
1960,11,16,0.26479805
1960,11,17,0.28390688
1960,11,18,0.30904514
1960,11,19,0.30653057
1960,11,20,0.30844241
1960,11,21,0.32461536
1960,11,22,0.32441854
1960,11,23,0.3189998
1960,11,24,0.30927995
1960,11,25,0.33395508
1960,11,26,0.33582655
1960,11,27,0.34655634
