Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1921,4,9.0610538,22.721335,1.8212472,15.775907,15.894308,8.8049605
1921,5,13.656321,27.150106,6.8163371,20.793861,20.405689,13.807441
1921,6,19.56919,32.163929,12.17583,26.926129,25.863295,19.553586
1921,7,20.785243,33.532662,14.163153,30.145944,27.169006,22.155618
1921,8,19.837034,32.204313,12.409466,28.713457,26.023304,20.565999
1921,9,19.308037,31.898919,8.2583974,23.270954,25.606419,15.765537
1921,10,8.6113781,24.01768,3.6423992,19.286241,16.319553,11.466034
1921,11,5.8273694,18.893395,-2.5590564,8.5733506,12.370339,3.0107238
1921,12,2.2267092,14.117319,-7.0245809,3.6968372,8.1746621,-1.6565412
1922,1,-0.75616295,9.6258411,-12.077926,-0.34376497,4.4371471,-6.2040255
1922,2,3.036611,14.220475,-11.015843,1.1463875,8.6243278,-4.9303703
1922,3,5.3967127,17.367013,-3.8574209,8.0442553,11.379533,2.1006179
1922,4,10.890208,23.601516,1.6103039,14.181874,17.248965,7.8985946
1922,5,15.266441,27.299901,6.9440048,21.23874,21.285295,14.093959
1922,6,18.840301,31.665266,11.895769,27.113134,25.257021,19.506114
1922,7,19.722781,32.088148,12.925344,28.959737,25.90559,20.941537
1922,8,18.844044,32.190085,13.385788,29.209809,25.515388,21.300404
1922,9,16.542776,31.099234,9.098497,25.874414,23.825494,17.490965
1922,10,9.9304606,24.746993,3.3611525,18.601112,17.34222,10.984639
1922,11,5.5640847,18.229339,-1.8328068,8.4370483,11.892717,3.3038968
1922,12,2.7460288,14.322299,-8.7577363,1.8241991,8.5333733,-3.4615416
1923,1,2.4342029,14.178791,-7.8486099,3.1473597,8.3089363,-2.3463004
1923,2,-0.36678401,10.787658,-11.543342,1.3418504,5.2176576,-5.1019159
1923,3,3.3655357,16.791533,-5.8392535,7.3579844,10.078174,0.68522579
1923,4,8.8342157,22.222829,1.0466836,14.74591,15.529883,7.9003659
1923,5,13.32401,25.523397,6.1791421,20.743373,19.429238,13.468116
1923,6,18.587566,30.292628,11.184558,25.12859,24.447338,18.159192
1923,7,19.704623,32.091991,14.220822,29.353567,25.897682,21.791632
1923,8,19.826439,32.057845,11.921316,27.762711,25.944235,19.845547
1923,9,16.741754,28.965365,9.0165463,24.452097,22.853685,16.736394
1923,10,8.7509022,22.155683,2.821853,15.89623,15.460769,9.3654318
1923,11,3.6781136,16.280807,-1.1747763,11.182827,9.9879566,5.01003
1923,12,4.679685,15.096814,-5.6924805,5.4848209,9.8879267,-0.096999475
1924,1,-3.7526728,8.5558773,-11.61859,0.69596108,2.4095172,-5.4533066
1924,2,-0.059738368,11.187293,-6.2022629,5.4454519,5.5635134,-0.4297612
1924,3,2.5389754,13.698389,-4.1101592,6.8137931,8.1210102,1.3573643
1924,4,9.2593615,22.669604,1.1739486,14.850702,15.965856,8.0150837
1924,5,11.347244,24.465437,5.2683348,20.699735,17.908374,12.988187
1924,6,19.105149,31.052981,9.8025514,25.142555,25.079223,17.470859
1924,7,18.66946,31.793053,12.484154,28.940037,25.236409,20.716939
1924,8,19.739986,33.554225,11.759881,28.309109,26.649799,20.038728
1924,9,14.342946,27.188476,7.4025365,23.370205,20.767703,15.388959
1924,10,9.4318421,25.729016,3.9505187,18.097234,17.583488,11.029498
1924,11,4.4394617,18.508705,-2.2157595,9.504666,11.477913,3.6522843
1924,12,-0.84906481,10.907226,-11.168205,-0.19654999,5.032008,-5.6769976
1925,1,-0.79119392,10.502991,-9.5861708,1.8619217,4.8585254,-3.917983
1925,2,2.6429897,15.704158,-4.4912903,6.8294577,9.1760228,1.1737296
1925,3,4.9466623,19.792359,-2.1960103,10.995995,12.374131,4.4044516
1925,4,11.243042,25.475576,3.3379731,17.409936,18.361577,10.376499
1925,5,11.695311,26.442664,6.2518615,21.621198,19.071317,13.939061
1925,6,19.519186,32.942084,11.27948,25.658147,26.233234,18.46894
1925,7,20.187571,33.172849,13.490411,29.587015,26.682561,21.541169
1925,8,18.644564,33.318519,12.076467,28.648918,25.983455,20.366229
1925,9,19.433546,33.22146,9.1962449,23.370789,26.326208,16.281561
1925,10,9.4640739,20.365863,0.5399094,13.134102,14.918113,6.8385289
