Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1875,6,-0.48840755,0.060736921,-1.2314441,-0.81830621,-0.22000673,-0.27865699
1875,7,0.63970816,0.22641225,-0.76691216,-1.6151159,0.11780815,-0.75400883
1875,8,-1.6576287,-2.1009052,-0.99492532,-1.5141743,-2.3706653,-0.95949018
1875,9,-1.9905071,-1.7609285,-0.99211019,-1.5120697,-2.2308452,-0.90300459
1875,10,-3.1188302,-2.6746728,-0.94578552,-0.38041958,-2.8238461,-0.35821715
1875,11,-0.76573735,-1.1954777,-2.6189876,-1.9247239,-0.39817107,-2.0197847
1875,12,2.7458985,2.6133471,1.4889981,2.4921515,3.0003209,2.0916507
1876,1,3.4391592,4.2688112,-0.23693505,1.0263419,4.0882163,0.78290558
1876,2,1.2929345,2.4002225,-0.55363303,0.77369225,1.9789232,0.33335823
1876,3,-2.7521105,-2.7776451,-2.698581,-2.6240864,-2.5172758,-2.4734559
1876,4,-0.95701003,-0.74317038,-0.72040778,-0.17690854,-0.57296973,-0.22322866
1876,5,-0.089684613,-0.29111165,-0.73274386,-0.48119268,-0.075960606,-0.33345044
1876,6,-0.56198698,-0.77164859,-0.13536294,-0.3033452,-0.74057901,0.19931008
1876,7,0.066917747,0.53214085,-0.26685515,-0.34311342,0.15888889,-0.12002902
1876,8,0.41151869,-0.059405487,-0.58126444,-0.80727988,-0.089356728,-0.65273505
1876,9,-1.3923087,-1.1890068,-0.66914815,-1.3436061,-1.6075344,-0.93493474
1876,10,-2.3200893,-2.133605,-1.2576915,-1.6737707,-2.411871,-1.2397951
1876,11,-2.0523527,-2.5234568,-1.8431309,-1.5201169,-2.2780507,-1.3799551
1876,12,-5.9969301,-5.3557062,-4.5522542,-2.6272721,-6.0284925,-3.5137463
1877,1,-1.3358915,-0.71361935,-1.820114,-0.50338525,-0.85343099,-0.95242375
1877,2,1.5656873,1.5263001,1.9987081,2.3749597,1.3687742,2.2247577
1877,3,-2.5097969,-1.4512753,-0.50077653,0.15798587,-1.7820026,0.28204572
1877,4,-0.56486934,-1.9109676,-1.0050751,-1.3001949,-1.3711507,-0.93826503
1877,5,-1.1106306,-1.7510219,-0.56410736,-1.4222298,-1.4801491,-0.75139767
1877,6,-0.76151639,-0.49237895,-1.1482863,-0.99844867,-0.4169696,-0.80736554
1877,7,-0.18972585,-0.33482867,-0.17976218,-0.38326836,-0.29201087,-0.027293656
1877,8,-0.81536722,-0.65649146,-0.57369697,0.35575759,-0.88266081,0.10414283
1877,9,-0.47385263,-1.2202568,-0.45790881,-0.1355993,-0.86625016,-0.16921474
1877,10,0.88224411,-1.28276,-1.0275629,-2.1774182,-0.20721567,-1.5625021
1877,11,-0.99596989,-2.1700482,-0.91948056,-0.93719065,-1.790966,-1.0285999
1877,12,3.5000324,2.7277865,1.8912827,1.9356219,2.9400954,1.992337
1878,1,0.79223263,0.15722156,0.65182358,0.93429059,0.22490101,0.99424338
1878,2,1.7103704,0.47924757,2.0176802,1.4068233,0.89632767,1.9830639
1878,3,3.0631452,3.5793071,3.3321178,3.4865687,3.1951575,3.4826684
1878,4,1.5240062,0.83602095,1.2023222,0.83023119,1.2335629,1.1682328
1878,5,-0.42991227,-0.711981,-0.61304307,-1.3821889,-0.39813408,-0.8659839
1878,6,-0.93451887,-1.4799416,-0.39924487,-0.71382123,-1.1715184,-0.19250861
1878,7,1.1797627,0.65579277,0.47214428,-0.1205508,0.98984361,0.37483796
1878,8,0.76426613,0.41535076,0.76003486,0.5868637,0.58599126,0.76949883
1878,9,-1.0522517,-1.0785404,-1.1608412,-1.5027446,-0.95099819,-1.2366287
1878,10,-0.53779584,-1.2427081,-1.4290804,-1.4543663,-0.92155606,-1.4678274
1878,11,-0.17487399,-0.13375784,0.37932155,1.1690623,-0.24237922,0.81787086
1878,12,-3.508028,-4.1133242,-2.9056537,-2.5881867,-3.9890668,-2.6380923
1879,1,-1.4207728,-0.67896134,-1.8814325,-0.76037848,-1.0681633,-0.96297932
1879,2,-1.3852009,-1.0869819,-1.3009882,-0.69446927,-1.3321017,-0.77403158
1879,3,0.92803633,1.9579214,1.2199433,2.5732713,1.6148959,2.0275733
1879,4,-1.788484,-1.079468,0.059928816,0.80954897,-1.329145,0.63244915
1879,5,0.090133063,0.91205215,0.32879773,0.52047634,0.74512142,0.63811213
1879,6,-1.0067471,-0.53602058,-0.47575718,-0.3715466,-0.63567477,-0.20804462
1879,7,0.6699304,0.93392342,-0.073985323,-0.045182664,0.68410504,0.10105414
1879,8,-1.4814548,-1.8775388,-0.73229653,-0.072101757,-1.7988399,-0.36493227
1879,9,-2.4350822,-2.097378,-1.0829456,0.016547831,-2.1817579,-0.52037698
1879,10,2.9629192,0.82977539,0.67037141,0.58838844,1.7786336,0.64803076
1879,11,0.90249258,0.65242302,-1.3841854,-0.32875928,0.95461804,-0.8186875
1879,12,0.76531059,1.2366685,-2.8610678,-2.2342589,1.2015479,-2.4102862
1880,1,6.7156219,6.6593475,2.5864379,3.5675611,6.6559935,3.2807717
1880,2,1.9170116,2.0347245,-1.8973176,-0.53632444,1.874899,-0.98956668
1880,3,1.042328,0.069279246,-2.3683529,-1.5794189,0.41035619,-1.9199816
1880,4,0.50497246,0.56682014,-1.084446,-0.47010642,0.53442276,-0.71701312
1880,5,1.3847325,1.4166889,0.41735658,0.69277567,1.4968871,0.78556478
1880,6,-0.2184654,-0.16077836,-0.3963992,-0.11990397,-0.16534469,0.063305721
1880,7,-0.85767525,-0.56160879,-0.66314918,-1.3584735,-0.84915876,-0.94989103
1880,8,-0.26674178,-0.36727163,-0.76102972,-1.5266106,-0.48665342,-1.0538069
1880,9,-1.6204137,-2.3479486,-0.9745236,-1.1415541,-2.1021011,-1.0961792
1880,10,-0.78424478,-2.3221407,-1.6975627,-1.9229995,-1.5777018,-1.8802233
1880,11,-4.5093217,-5.7271242,-5.5108285,-5.2229934,-5.1131639,-5.2678723
1880,12,-2.9609761,-3.6766875,-2.7409787,-3.1774685,-3.3346617,-2.8508871
1881,1,-2.9027989,-3.4726183,-3.2083228,-2.8924544,-3.282093,-2.8929083
1881,2,-0.97175378,-1.1396378,-1.1718826,-1.1968955,-1.2329344,-1.0510738
1881,3,-2.0712571,-2.2808924,-0.33106381,-0.17547528,-2.269722,-0.25359184
1881,4,-2.0157738,-2.2914646,-0.13021992,0.10189491,-2.1293058,-0.0265774
1881,5,1.6079655,1.5844237,1.1425086,1.1802664,1.6123158,1.2479174
1881,6,0.64603436,1.1952213,0.27192375,0.37802106,0.93674326,0.47247943
1881,7,0.43525842,1.4078176,0.28522578,-0.079723112,0.93271768,0.049111381
1881,8,1.0131632,1.7200688,0.34651592,0.047099315,1.3381749,0.14753629
1881,9,1.3092685,1.6697276,-0.27740225,-0.78541315,1.4808766,-0.4745968
1881,10,3.2503154,0.90986806,-0.50279307,-2.1436536,2.2799776,-1.2291603
1881,11,-0.30754393,-0.75777483,-1.896328,-1.7924117,-0.66859663,-1.9817575
1881,12,2.7068148,2.0208774,1.7578995,2.3728766,2.2478049,2.1342227
1882,1,2.8573725,2.0644019,-0.39215651,0.24393484,2.360496,0.063166544
1882,2,4.4465127,3.706279,0.30096334,0.88472593,4.0152917,0.70611107
1882,3,2.2083664,2.2123723,-0.070662804,0.46868229,2.1912799,0.10280846
1882,4,0.74406511,0.079901956,-0.52435637,-0.89396244,0.45082304,-0.81871319
1882,5,-2.0885286,-2.3007007,-1.3892373,-1.9118838,-2.0817523,-1.6110035
1882,6,-0.1308921,0.048959028,-0.23315157,-0.69364446,-0.040578857,-0.35289243
1882,7,-1.6733934,-2.0112667,-0.89339328,-1.085317,-1.9208837,-0.99563605
1882,8,-0.72608304,-1.7825717,-0.074470565,-0.3068482,-1.4191562,-0.19618365
1882,9,-1.0569148,-1.4649475,-0.60968506,-0.6896956,-1.3096979,-0.58781874
1882,10,2.4293997,0.77224678,-0.21710022,-1.4684967,1.5320768,-0.81884533
1882,11,0.086429775,-1.2073528,-1.493665,-1.3205374,-0.63081807,-1.4253863
1882,12,-1.8628322,-1.6585377,-1.1812394,-0.27126178,-1.8392035,-0.63175082
1883,1,-1.2203566,-1.0295403,-3.9376736,-2.6134324,-1.1525328,-3.1519845
1883,2,0.78833443,0.78510785,-3.6327956,-2.8425183,0.81603199,-3.2210674
1883,3,-2.0609727,-1.6875235,-0.6645332,0.17835191,-1.8810011,-0.28045517
1883,4,-0.16954887,-0.16041248,-0.88247532,-1.1197585,-0.16008896,-1.0681068
1883,5,-1.7133055,-1.0244778,-1.3196713,-1.7067733,-1.4281385,-1.4297655
1883,6,-0.120623,-0.22899675,-0.079473533,0.1731652,-0.29290733,0.33460009
1883,7,-0.55457127,-0.049482916,-0.72165143,-1.0931119,-0.37959477,-0.69130546
1883,8,-1.3425968,-1.2060715,-0.89822775,-1.0139084,-1.4251859,-0.75533241
1883,9,-2.0096228,-0.8851921,-1.2616287,-1.0191921,-1.7170546,-0.91350424
1883,10,2.3007531,-0.56929684,-1.3092763,-3.5601628,0.81594312,-2.4431019
1883,11,0.41004229,0.49041432,-1.1051781,0.28474039,0.40853515,-0.42906925
1883,12,0.81516331,1.5209258,-0.4684729,0.12619612,1.0609397,-0.088631161
1884,1,-4.6863327,-3.5843148,-2.8299658,-1.620627,-4.0942035,-2.1530619
1884,2,1.429055,1.4411566,-2.9991808,-2.7397666,1.4631861,-2.7032058
1884,3,0.40152034,-0.073992677,-0.81339508,-1.0791851,0.089535534,-0.95407969
1884,4,-1.5464138,-2.4591262,-1.0221438,-1.7897698,-2.0026848,-1.4676733
1884,5,-0.39998466,-0.66722012,-0.40014392,-0.33995503,-0.51307219,-0.35744244
1884,6,-1.0142334,-1.4902496,0.0077847405,-0.1863935,-1.3509626,0.016841363
1884,7,-0.49102682,-0.43169233,-1.2108753,-1.401727,-0.54212463,-1.1884871
1884,8,-1.5979679,-1.2904586,-0.84186435,-1.0460248,-1.5767438,-0.90184104
1884,9,1.1511136,1.2081819,-0.41848144,-1.0904443,0.93742406,-0.73241627
1884,10,2.0633903,1.3813777,0.31110811,-0.48688427,1.567476,-0.10066879
1884,11,-1.7368035,-0.44054571,-0.7983427,0.36109325,-1.282112,-0.31732181
1884,12,-1.2221602,-1.4419885,-3.1978838,-3.4020152,-1.3753045,-3.125937
1885,1,-2.7590303,-2.3223805,-2.8494136,-2.393055,-2.4810891,-2.4436376
1885,2,-4.6527567,-3.7395656,-2.7560236,-2.3378124,-4.1625166,-2.4860404
1885,3,-3.5821924,-2.941978,-0.79316592,0.22845392,-3.133862,-0.28670615
1885,4,-0.5418691,-0.5255782,0.20814054,0.21775594,-0.53368354,0.25243676
1885,5,-1.4657323,-1.4437929,-0.73656023,-0.82183748,-1.5164098,-0.66268671
1885,6,-0.29661512,-0.16514945,-0.9375357,-1.1198097,-0.32574058,-0.88245291
1885,7,-0.2221334,0.02016216,-0.3215659,-0.6226247,-0.28074956,-0.35834041
1885,8,-0.75213528,-1.0472059,-1.0411556,-1.4220774,-1.0408169,-1.165984
1885,9,-0.48020515,-1.5246059,-0.61604637,-0.54830289,-1.226441,-0.57562459
1885,10,-2.2290697,-3.0487397,-1.5010461,-0.70471382,-2.8772426,-1.2246984
1885,11,-0.62458038,-0.53517795,0.64585906,0.71925247,-0.68066806,0.74909872
1885,12,-1.3672596,-0.31433481,0.90736544,1.3194666,-0.88925838,1.206386
1886,1,-4.4183025,-4.4434457,-3.2562852,-3.1380508,-4.3190579,-3.0903268
1886,2,-2.6323304,-1.7130089,-0.02470641,1.0278189,-2.0507791,0.5857566
1886,3,-1.0289921,-1.677893,-1.2886307,-1.1602453,-1.3682317,-1.1938043
1886,4,-0.50914502,-0.85769558,-0.11662443,-0.041863311,-0.32826513,-0.03609236
1886,5,-0.078248158,0.67728519,0.36332658,1.8717657,0.19653575,1.3251146
1886,6,-0.53283113,-1.5168447,-0.4194071,0.13573588,-1.0898353,0.049391262
1886,7,-1.002991,-0.53783184,0.070409276,0.7953223,-0.92948294,0.54389006
1886,8,-0.059012603,-0.4579601,0.17016156,0.35899863,-0.3810918,0.28497097
1886,9,0.25322685,-0.11396077,-0.67872119,-0.55493504,-0.090561152,-0.66691089
1886,10,-0.45287055,-0.13397123,-0.58036876,-0.57506657,-0.5361169,-0.58271736
1886,11,-1.8465731,-1.1247779,-2.7755704,-1.7319,-1.5660076,-2.2928789
1886,12,-3.4843276,-3.1022806,-1.7054772,-0.93973625,-3.2534564,-1.2245973
1887,1,-2.6134369,-0.70488137,-2.5518429,-0.64055377,-1.4159895,-1.2742934
1887,2,3.0560739,2.7138662,-3.3669784,-2.7966392,3.1721215,-2.9265106
1887,3,-0.53900945,0.17407188,0.17744604,1.7044747,-0.075174578,0.93764997
1887,4,-1.0406402,0.44543296,-0.58032387,0.050704319,-0.26505521,-0.237013
1887,5,0.93602806,1.4144198,0.40408763,1.5779508,1.1173525,1.2292351
1887,6,-0.73638403,-0.093598805,-0.13568553,0.11150795,-0.3982324,0.2748464
1887,7,0.09523762,0.81038445,-0.31471875,-0.010696411,0.25983235,-0.0093563069
1887,8,-0.5059461,-0.28522283,-1.0689659,-1.4202367,-0.57416046,-1.143037
1887,9,-0.69762206,-0.37912548,-0.50536621,-0.78301913,-0.73172539,-0.60721028
1887,10,-1.6970013,-2.1966283,-1.8994284,-1.8293898,-2.1381292,-1.8506603
1887,11,-1.7409979,0.059995621,-1.3931658,0.41567802,-1.0254385,-0.537727
1887,12,-1.4971116,-2.2254324,-2.0355704,-1.9926943,-1.7759467,-1.8050977
1888,1,-1.2217178,-1.07174,-4.4858017,-3.8499014,-1.0532968,-4.1133714
1888,2,0.84934318,0.010119023,0.15445261,0.11829554,0.55139565,0.21138965
1888,3,-2.0744784,-1.8681304,-2.96925,-2.5028865,-1.7798541,-2.6664536
1888,4,0.27840206,1.0882791,0.35994339,1.358291,0.68170238,0.99499899
1888,5,-1.123733,-1.163192,-1.1853378,-1.5609529,-1.0768416,-1.2292809
1888,6,-0.41110677,-0.58532649,-0.2322925,-0.41101569,-0.66640854,-0.1645081
1888,7,-0.25202349,0.22062886,-0.49350131,-0.21455757,-0.051386729,-0.3060295
1888,8,-0.33944163,-1.0505801,-0.79061335,-0.59941572,-0.81809235,-0.75490069
1888,9,-2.1104536,-2.2619126,-0.24976127,0.48805293,-2.3497117,0.049645089
1888,10,-1.4315215,-2.767472,-0.7089386,-1.4528054,-2.1412153,-1.0967095
1888,11,0.30804402,-1.2261412,-0.24028817,-0.91566795,-0.44064218,-0.6756103
1888,12,-0.22588335,-0.36691961,1.3851565,1.1619344,-0.29754245,1.178768
1889,1,1.4517976,0.73301393,-0.26238853,-0.14670815,1.1097366,-0.20056717
1889,2,-1.5927109,-2.2483211,-2.441581,-1.9306498,-1.6503999,-2.2044764
1889,3,-0.25507683,0.038069628,1.7579758,2.4605618,-0.073111661,2.0911243
1889,4,-0.50770825,0.26273623,1.2370372,2.0065885,-0.092156991,1.5980939
1889,5,-1.9115136,-0.64393425,-0.25384432,-0.17424746,-1.3821973,-0.17523605
1889,6,-1.6719947,-2.1728694,-0.46290559,-0.096730247,-2.0066965,-0.21259621
1889,7,-0.27948022,-1.1322278,-0.19517744,-0.31190059,-0.8179239,-0.26562575
1889,8,-1.9774756,-1.8764607,-0.4369452,0.08145304,-2.0267847,-0.20849077
1889,9,-1.6223234,-1.9163854,-1.1792281,-1.318114,-2.0991516,-1.3267388
1889,10,-2.0420959,-1.855996,-0.54641801,-1.2660199,-2.0893083,-0.90644425
1889,11,-1.042064,-2.1662641,-1.3680471,-1.1783632,-1.8096313,-1.4301693
1889,12,5.7877932,6.6727738,3.142036,2.7715299,6.3388638,2.9943883
1890,1,5.2986422,5.0672107,-1.0431824,-1.1157472,5.2321706,-1.0594479
1890,2,4.4480238,4.013751,-0.58762139,-0.60330081,4.0046844,-0.56962484
1890,3,-1.4670269,-2.0450816,-0.68300557,-0.83782589,-1.8158102,-0.82116938
1890,4,0.37419376,-0.46414936,0.20504063,0.73314059,-0.14618811,0.41990581
1890,5,-1.0850505,-1.173474,-0.43176705,-0.10987888,-1.104797,-0.2283715
1890,6,0.95698959,0.8062402,-0.15893959,0.16064705,0.83074284,0.015290898
1890,7,-0.60085344,-0.26352847,-0.12440231,0.43132123,-0.51771533,0.14411271
1890,8,-1.5380859,-2.0225449,-1.0260173,-0.96156722,-1.8978728,-1.0318968
1890,9,-1.0128275,-2.6207404,-0.9457469,-0.47872904,-1.9503998,-0.8739748
1890,10,-0.29514778,-2.1418974,-0.7462213,-1.5412544,-1.3804348,-1.2973645
1890,11,1.0712497,1.4773512,-0.059993289,1.5720561,1.1227536,0.60333413
1890,12,-0.077348992,0.81023949,1.0728168,1.7463198,0.27081668,1.253406
1891,1,1.3534087,0.36067939,1.3548884,1.4839076,0.79912132,1.1891781
1891,2,2.5892506,2.0628979,-2.2358723,-2.1298406,2.1955533,-2.3016737
1891,3,-1.8272471,-3.1277428,-2.2403433,-2.7064793,-2.5135167,-2.550864
1891,4,-0.020753821,-0.10064248,0.33629254,0.99032551,-0.21929817,0.51373911
1891,5,-2.2038682,-1.2130098,-0.83615947,-0.23945345,-1.8799393,-0.54477763
1891,6,0.54802388,0.37155816,-0.64714533,-1.5626243,0.29427084,-1.242314
1891,7,-2.2457201,-2.1951208,-1.3700284,-1.5994349,-2.3446665,-1.5683744
1891,8,-1.4620159,-1.4147533,-0.64526826,-0.16666687,-1.6845791,-0.49779543
1891,9,-1.0753717,0.60614038,0.48064801,0.62825495,-0.45728341,0.48769403
1891,10,-2.3279119,-1.1716425,-1.0150543,-0.43789676,-1.9410721,-0.81561923
1891,11,-1.4522057,-1.4382306,-1.1797718,-0.40832755,-1.6806041,-0.88264364
1891,12,1.7813779,2.0401242,0.8531248,0.88913143,1.8260061,0.65074831
1892,1,-2.6264925,-2.3796284,-1.117749,-0.7139219,-2.6337991,-1.1614916
1892,2,2.7944996,2.0154238,0.8338905,0.29401317,2.2712319,0.34898973
1892,3,-2.0218427,-2.6538773,-0.14657296,-0.55742854,-2.5001121,-0.60106635
1892,4,0.0068233241,-1.4862992,-0.71267486,-1.4124192,-0.85807753,-1.2247092
1892,5,-0.61963165,-1.4457203,-1.0718932,-2.1928053,-1.1280566,-1.7191807
1892,6,0.18618168,-0.29942954,-0.66928577,-0.57688886,-0.14723751,-0.67885983
1892,7,-0.65510678,-1.6398628,-0.85629207,-0.46469828,-1.3478123,-0.74555957
1892,8,-0.46620548,-1.2350929,-0.50237221,0.15864114,-1.0229486,-0.3234027
1892,9,-1.8670269,-1.3376449,-0.22164321,0.97750378,-1.7859408,0.28659636
1892,10,-0.091044322,-0.41768208,-0.5444448,-0.30934173,-0.35824838,-0.57260561
1892,11,-0.98064482,-1.707885,-0.76833677,-0.51045865,-1.5054518,-0.78503186
1892,12,-0.49423847,-2.1266923,-1.5730629,-2.4712441,-1.4375845,-2.1611881
1893,1,-3.7279465,-2.2772048,-1.3822265,-0.53108066,-2.9893911,-1.2009878
1893,2,0.60799688,0.15164684,-2.5404656,-2.4987793,0.25060737,-2.6726184
1893,3,-1.0901809,-0.68708843,-1.4888693,-1.5075189,-1.0003278,-1.6132656
1893,4,0.97484636,0.47584563,-0.87766171,-1.5281742,0.65264636,-1.3350052
1893,5,-0.94097018,-1.3486522,-1.1341255,-0.99668783,-1.2372453,-1.1691533
1893,6,-0.40662777,-0.81949461,-0.29256406,0.68925011,-0.70316148,0.05635928
1893,7,-0.13072528,0.41456777,-0.55259967,0.13799714,0.070556566,-0.33974928
1893,8,-1.5047331,-1.0395546,-0.9653883,-0.3132298,-1.3078071,-0.78601879
1893,9,-0.62038583,0.066060968,-0.86120909,-0.48944074,-0.32928824,-0.83546001
1893,10,-1.2618771,-0.77943677,-1.2421893,-1.138531,-1.0941595,-1.3545051
1893,11,-1.2798464,-1.2529458,-1.6215307,-1.0133997,-1.337523,-1.5018516
1893,12,0.21925522,1.2700188,0.18530971,0.4648371,0.6174174,0.15760581
1894,1,1.957778,2.6446948,-0.24219364,-0.10785478,2.2841525,-0.32513431
1894,2,-0.54189485,-1.6499549,-3.3645926,-3.1869388,-1.1726934,-3.4139049
1894,3,1.6177591,2.26092,0.83842349,0.98452836,1.8711826,0.80173218
1894,4,-0.16828133,0.10251372,0.66560668,0.88367951,-0.098615937,0.64081812
1894,5,-0.6052528,-0.40028477,0.26818538,0.78059715,-0.53981125,0.46134514
1894,6,-1.3161265,0.66060859,-0.59358269,0.071066253,-0.36401188,-0.36380285
1894,7,-1.8385011,-0.95188022,-0.62326831,0.67463493,-1.4447532,-0.078210361
1894,8,-0.81294549,-0.75927734,-0.41849828,0.51384705,-0.82482547,-0.088381372
1894,9,0.032796208,-0.42141148,-0.37811717,-0.41582853,-0.22514422,-0.51944309
1894,10,-0.91590697,0.071893953,-0.10332583,-0.19949937,-0.41274756,-0.2747955
1894,11,-2.2317331,-0.93885297,-0.52033514,1.1728901,-1.5953447,0.1261812
1894,12,0.49134517,0.7883814,0.76535887,0.52099741,0.65795416,0.49065959
1895,1,-1.3023652,-1.5759763,-1.3232495,-1.49783,-1.475065,-1.5423696
1895,2,-5.7680998,-6.1765924,-3.4716825,-3.257257,-5.9965911,-3.5437922
1895,3,-0.69737989,-0.33319619,-1.0433766,-0.027327497,-0.5499745,-0.6230334
1895,4,-0.47604081,-9.5876363e-05,0.55541408,2.1291337,-0.27103397,1.2410026
1895,5,-1.0929486,-0.90722775,-0.23492792,0.1755577,-1.03847,-0.092309654
1895,6,-0.15158284,0.16376631,-0.92541635,-0.4323611,-0.052856851,-0.75921571
1895,7,-0.90763587,-1.6228822,-1.5123498,-1.5037209,-1.3279288,-1.5924984
1895,8,-0.33866036,-0.48362342,-0.75998449,0.026861679,-0.43423334,-0.45910043
1895,9,1.1277658,1.5705322,-0.079567619,0.32352972,1.3141969,0.013160677
1895,10,-3.9480135,-2.1214066,-2.2629011,-1.0912312,-3.087467,-1.8023868
1895,11,-0.75831312,-0.92263538,-1.3935187,-1.356259,-0.86399615,-1.5475348
1895,12,-0.51176161,-0.35568571,-0.76023191,-0.47186351,-0.45060438,-0.76445842
1896,1,0.94837594,-0.19336253,1.4606758,1.2753201,0.36929789,1.2419841
1896,2,0.30243969,-0.032429174,0.42465293,1.1326623,0.11718963,0.68554598
1896,3,-1.7415643,-2.2680929,-1.5750148,-1.3426178,-2.0302947,-1.5622057
1896,4,2.460542,2.4027016,0.22609083,0.1050155,2.4038761,0.042688306
1896,5,2.3213594,2.6474566,0.81515908,0.52962232,2.4739628,0.56162107
1896,6,-0.28879002,-0.47347575,0.23329049,1.2641959,-0.44810346,0.63370425
1896,7,0.11211066,-0.088175237,0.1073809,-0.40208977,-0.037930351,-0.25679269
1896,8,0.11760308,0.98855412,-0.29564989,0.079930827,0.51018006,-0.25481144
1896,9,-1.2853677,-0.2033346,-0.94592553,-1.5655657,-0.77917504,-1.3937486
1896,10,-1.2061429,-1.5078157,-1.2390524,-1.5008206,-1.4152501,-1.4652961
1896,11,1.5121546,0.55832869,-2.1497116,-2.9183526,0.99534762,-2.6192219
1896,12,-0.078376032,0.736377,1.6719191,1.787223,0.36731032,1.5887882
1897,1,-0.86487526,-1.456127,-0.12561576,-1.0211797,-1.1767558,-0.71436745
1897,2,2.1294837,0.41334552,-0.17814845,-1.1502194,1.2325817,-0.76296586
1897,3,2.7250502,1.1680846,-1.5332195,-2.2387595,1.913885,-1.973754
1897,4,-0.77336949,-1.3070191,0.069559105,0.26093751,-1.0496851,0.032021739
1897,5,-2.4036169,-1.283628,0.35159013,1.2163646,-1.8457983,0.70109546
1897,6,-0.042097203,0.77002108,-0.66145974,-0.76135546,0.32241252,-0.84685421
1897,7,-0.067291223,0.34869108,-0.504251,-0.4944672,0.13443466,-0.61448896
1897,8,-1.1497917,-0.57147956,-0.66738021,-0.20631084,-0.87116808,-0.58345395
1897,9,-1.0287687,2.2057457,0.53215432,1.158079,0.57447571,0.71739542
1897,10,1.0752763,2.7545824,0.2099362,-0.23375054,1.9011155,-0.13043512
1897,11,-0.062911183,0.36012286,-0.80618745,-0.42089012,0.10191588,-0.78877085
1897,12,-0.083231911,-1.4216356,-1.1926481,-1.4760983,-0.71657622,-1.4381799
1898,1,3.1536188,2.3879085,0.27448192,0.32144797,2.8162153,0.1903114
1898,2,-0.16096333,-0.077137105,0.67770201,1.0990014,-0.09676256,0.83158016
1898,3,2.2680733,1.4448725,-0.42729437,-0.21547641,1.8186873,-0.40804482
1898,4,-2.8015831,-2.7881732,-0.10001317,0.71614027,-2.784483,0.20649183
1898,5,0.1738691,0.92713916,-0.34733096,-1.0180862,0.53933215,-0.78239185
1898,6,0.61167538,0.83519244,-0.0013007683,0.013659172,0.68283784,-0.11299607
1898,7,-0.42312175,-0.86003095,-0.47741142,-0.22161812,-0.65620059,-0.48940876
1898,8,-0.034750618,-1.0269715,0.34167099,0.51551187,-0.53246695,0.28592411
1898,9,0.98742688,0.10519116,-0.27714801,0.53805995,0.53918266,-0.01371983
1898,10,-0.52857924,-2.6338642,-1.3346225,-2.0621715,-1.5906433,-1.8528334
1898,11,-1.8969015,-2.6645119,-1.9170978,-1.5718323,-2.2833221,-1.8468659
1898,12,-2.1978028,-2.440582,-2.453532,-2.2671506,-2.2889094,-2.4940705
1899,1,0.1016306,-0.1736294,0.10838082,0.19829968,-0.014917857,0.080776453
1899,2,-5.1339402,-5.7297931,-4.5698771,-4.6907682,-5.4325304,-4.7138467
1899,3,-0.80880326,-0.79284245,-2.1702442,-2.2426808,-0.846605,-2.3125963
1899,4,-0.7214365,-1.6380959,-0.46285152,0.14257434,-1.1699933,-0.29137582
1899,5,1.682079,1.3890934,-0.67597061,-0.99867213,1.5264903,-0.95822203
1899,6,0.3485164,0.56422275,-0.41684791,-0.2586723,0.41320395,-0.47235966
1899,7,-0.98628753,-0.28297549,-0.65227741,-0.40755451,-0.64433944,-0.64483768
1899,8,0.53618443,1.1123319,-0.62409407,-0.4987396,0.81775928,-0.71020687
1899,9,-2.3759174,-0.18884489,-0.70374513,0.77255636,-1.2871002,-0.1035277
1899,10,1.377066,1.2136934,-0.13991579,-1.1116143,1.2766949,-0.72680879
1899,11,1.2222184,1.299219,2.0157917,2.1258781,1.2568976,1.9613659
1899,12,-1.5041819,-1.6802762,-0.3957921,-0.60214239,-1.5919352,-0.63210231
1900,1,0.79973328,0.95279801,2.901078,2.9611413,0.89499396,2.8806562
1900,2,-2.4792321,-2.5405536,-2.0341539,-1.6346424,-2.5022128,-1.920857
1900,3,-1.3759181,-1.5435963,0.10444908,0.76523674,-1.4715635,0.36777323
1900,4,-0.49669889,-0.38976571,0.63687748,0.23707996,-0.43167493,0.32493654
1900,5,-0.57044405,0.18376505,0.49736804,1.2723548,-0.21594208,0.79200602
1900,6,0.30070361,-1.4231482,0.48986134,1.6946596,-0.61643255,0.99033535
1900,7,-0.28729969,-0.89220262,-0.720927,-0.22442685,-0.61403674,-0.59930623
1900,8,0.73322374,1.4056165,0.087154649,0.3040351,1.0708352,0.061755177
1900,9,1.7665915,1.5034263,0.13218066,-0.83366859,1.601181,-0.4739939
1900,10,3.1790769,1.4039085,1.331429,0.487203,2.265152,0.77985454
1900,11,0.22397147,0.15069915,-0.24505819,-0.13265558,0.15966336,-0.28013593
1900,12,-0.093053423,-0.032913938,0.902376,1.2022786,-0.029559733,0.97960955
1901,1,1.2109556,1.9259561,1.0075209,1.4017159,1.5837358,1.1390651
1901,2,-2.2994626,-3.0409749,-1.904443,-2.5107749,-2.6912115,-2.2571471
1901,3,-0.88488102,-0.42879516,-0.17024191,0.24041024,-0.65952611,-0.017613528
1901,4,-3.038605,-3.1743603,-0.67924196,-0.41269994,-3.1256881,-0.62575042
