Year,Month,Day,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1900,5,23,13.084961,24.583311,9.348362,22.024635,18.834136,15.686499
1900,5,24,13.812043,25.603134,10.276266,22.857435,19.707589,16.566851
1900,5,25,13.433899,26.523504,10.403339,22.970837,19.978702,16.687088
1900,5,26,14.066568,26.991007,11.237231,24.162245,20.528788,17.699738
1900,5,27,13.872937,27.598866,11.522048,24.801161,20.735901,18.161604
1900,5,28,14.980895,27.774536,11.507802,24.439205,21.377716,17.973504
1900,5,29,16.31889,27.393328,10.715005,23.90201,21.856109,17.308507
1900,5,30,17.234522,26.680544,11.539985,24.272791,21.957533,17.906388
1900,5,31,17.549208,26.185379,12.387325,24.807833,21.867293,18.597579
1900,6,1,17.816469,26.777672,12.607273,25.442793,22.297071,19.025033
1900,6,2,18.079119,27.224468,12.428374,25.300537,22.651793,18.864456
1900,6,3,16.148386,27.196667,12.251667,24.641459,21.672526,18.446563
1900,6,4,15.717573,27.192081,12.125471,24.680521,21.454827,18.402996
1900,6,5,16.678255,27.738438,12.811877,25.580675,22.208346,19.196276
1900,6,6,18.308048,28.34684,13.13452,26.50699,23.327444,19.820755
1900,6,7,19.334749,29.258871,13.022314,26.130009,24.29681,19.576161
1900,6,8,19.293184,30.269344,13.41752,26.524679,24.781264,19.971099
1900,6,9,18.656178,30.774048,13.386989,26.287756,24.715113,19.837372
1900,6,10,18.374798,31.077398,11.747965,25.37405,24.726098,18.561007
1900,6,11,19.244186,30.530411,12.338902,25.269035,24.887299,18.803969
1900,6,12,18.358904,29.730122,13.207754,25.893114,24.044513,19.550434
1900,6,13,19.108286,29.27248,13.709699,26.328209,24.190383,20.018954
1900,6,14,19.131544,28.991653,13.882517,26.590174,24.061599,20.236345
1900,6,15,18.546175,28.583187,13.670251,25.98069,23.564681,19.82547
1900,6,16,18.463114,28.769512,12.945834,25.450279,23.616313,19.198057
1900,6,17,18.575754,29.520708,12.526466,24.929186,24.048231,18.727826
1900,6,18,17.840269,29.071098,12.381776,25.027576,23.455684,18.704676
1900,6,19,15.771461,27.596788,12.757034,25.610533,21.684125,19.183784
1900,6,20,14.62973,27.1436,13.692957,26.368849,20.886665,20.030903
