Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1868,12,-3.5152547,-3.1161344,-2.7742364,-2.8517182,-2.9257414,-0.71774632
1869,1,2.2465248,2.7726517,2.4485662,1.6463853,2.8359168,1.6774739
1869,2,0.56205815,0.77256072,0.84266776,-0.27121928,1.0974445,-0.11162863
1869,3,-3.1266086,-2.0972543,-1.7158207,-1.7337337,-1.561335,-0.73288161
1869,4,-2.4274881,-1.3210092,-1.6134231,-1.4887906,-1.2533923,-0.67453426
1869,5,-2.0489032,-1.6360382,-1.1904403,-1.2845418,-1.6657109,0.43796065
1869,6,-2.2686226,-2.056664,-0.98037344,-2.1298482,-1.4617361,0.32385477
1869,7,-1.5564398,-1.6177061,-0.83094448,-1.408357,-0.75857615,0.053545151
1869,8,-0.43869236,-0.10913487,-0.34873986,-0.090805374,0.68654525,0.35674882
1869,9,-2.6003025,-1.8921824,-1.884926,-0.87823224,-1.8341392,-0.21808171
1869,10,-2.9307222,-4.4695549,-3.3549814,-3.7927835,-4.6777391,-2.6065552
1869,11,-2.0985274,-1.9437898,-1.2580843,-1.1919577,-2.1730735,-0.42233068
1869,12,-1.8438566,-1.3510354,-1.6444207,-1.3403547,-1.2552407,-0.51455134
1870,1,0.4080036,2.032207,-0.2065829,1.4011868,2.0200939,1.0479828
1870,2,-0.32978174,0.95807773,0.49098811,0.12475447,0.24477811,0.77431971
1870,3,-1.8927559,-2.1273382,-2.3419752,-2.8107738,-1.9157044,-1.7847236
1870,4,-0.17160778,0.19018969,0.92699212,0.89238411,-1.080375,1.3801782
1870,5,1.4532797,1.7173274,0.82919759,1.5689471,0.54578191,1.6525364
1870,6,-0.42757508,0.78142923,0.47296277,0.47026747,-0.53846061,1.43468
1870,7,0.54476482,-0.15142545,0.7668637,0.51906133,0.43005469,1.0413567
1870,8,0.1839961,-0.847063,-1.1103646,-0.92148614,-0.40899652,-0.66334844
1870,9,0.57468438,0.33485135,-0.25904325,-0.75353676,0.12932892,0.1432485
1870,10,1.2939937,-0.95481795,-0.15658492,-1.7185736,0.14146949,-0.63856792
1870,11,-0.15900297,1.5087342,1.1077982,2.1998892,0.20743252,1.488301
1870,12,-1.3898662,-1.267457,-1.4365257,-2.1193659,-2.1861589,-1.6721283
1871,1,2.1695449,0.19611488,1.1987131,0.89472115,1.8227428,1.3161201
1871,2,2.4435449,1.7586387,0.44121605,0.018800566,3.0003052,0.33492216
