Year,Month,Day,MCI
1960,3,21,-0.52744085
1960,3,22,-0.43840212
1960,3,23,-0.22218898
1960,3,24,-0.30134052
1960,3,25,-0.41608933
1960,3,26,-0.37430894
1960,3,27,-0.031370245
1960,3,28,0.15405995
1960,3,29,0.27525705
1960,3,30,-0.12971482
1960,3,31,0.063846096
1960,4,1,0.28548497
1960,4,2,-0.047006074
1960,4,3,-0.33996028
1960,4,4,-0.54656267
1960,4,5,-0.72651494
1960,4,6,-0.46217582
1960,4,7,-0.34778365
1960,4,8,-0.41225982
1960,4,9,-0.44456571
1960,4,10,-0.32655397
1960,4,11,-0.044443898
1960,4,12,0.18478198
1960,4,13,0.29692724
1960,4,14,-0.015781116
1960,4,15,0.061056413
1960,4,16,0.1679858
1960,4,17,0.053969942
1960,4,18,-0.16685003
1960,4,19,-0.043134898
1960,4,20,0.043097571
1960,4,21,-0.036111519
1960,4,22,0.22526841
1960,4,23,0.52942967
1960,4,24,0.5262444
1960,4,25,0.52203631
1960,4,26,0.31541067
1960,4,27,0.11720523
1960,4,28,0.078552805
1960,4,29,0.083344802
1960,4,30,-0.026592569
1960,5,1,-0.13460942
1960,5,2,-0.072105698
1960,5,3,0.05061435
1960,5,4,0.19469637
1960,5,5,0.32368103
1960,5,6,0.08115609
1960,5,7,-0.25530538
1960,5,8,-0.28699166
1960,5,9,-0.31757563
1960,5,10,-0.55747819
1960,5,11,-0.77658486
1960,5,12,-0.77305198
1960,5,13,-0.48131195
1960,5,14,-0.071660519
1960,5,15,0.13781396
1960,5,16,0.23113436
1960,5,17,0.27733409
1960,5,18,0.45514464
1960,5,19,0.52725446
1960,5,20,0.27374241
1960,5,21,0.034651134
1960,5,22,-0.023950677
1960,5,23,0.28177097
1960,5,24,0.38820016
1960,5,25,0.34048417
1960,5,26,0.14505138
1960,5,27,-0.054286096
1960,5,28,0.097510122
1960,5,29,0.16718912
1960,5,30,-0.0047757355
1960,5,31,-0.069736928
1960,6,1,-0.17654142
1960,6,2,-0.41074437
1960,6,3,-0.24741611
1960,6,4,-0.062748678
1960,6,5,0.05870796
1960,6,6,0.11058807
1960,6,7,0.15521577
1960,6,8,0.21155524
1960,6,9,0.33819652
1960,6,10,0.22871396
1960,6,11,0.19103345
1960,6,12,0.075527266
1960,6,13,-0.094091579
1960,6,14,-0.29068646
1960,6,15,-0.11734819
